,id_user,timestamp,source,message,categories
3023,20324,2024-12-31,livechat,"Well it didn't expire, it wasn't cancelled, I was eligible and I log on everyday",account_issue
3024,19093,2024-12-31,livechat,and can u please kindly tell how long more it can take for my bonuz mania to get,money_issue
3025,471,2024-12-31,livechat,I need a live agent,undefined
3026,1508,2024-12-31,livechat,Look this will be my first deposit if i decide to,money_issue
3027,18936,2024-12-31,livechat,Are my documents okay,undefined
3028,20420,2024-12-31,livechat,350 on one and 300 on another,money_issue
3029,19289,2024-12-31,livechat,"Can you please let me know if I'll ultimately be able to withdraw it if i keep winning. and now that I have added money, and went down and back",money_issue
3030,20006,2024-12-31,livechat,Hello jayden wish you marry Christmas & a very happy new year,undefined
3031,19994,2024-12-31,livechat,It was the 10 free spins in my promotions,spin_issue
3032,19491,2024-12-31,livechat,not seeing them,undefined
3033,19509,2024-12-31,livechat,Those r all in a row those scren shots,undefined
3034,956,2024-12-31,telegram,"If I am in a Hold an Win game and the game times out, do I lose my hold and win prior plays?",game_issue
3035,19261,2024-12-31,livechat,If i have access to the email you mention or if I can login with that email address?,account_issue
3036,20264,2024-12-31,livechat,Can I get that,undefined
3037,19999,2024-12-31,livechat,coach that peter agent,undefined
3038,1242,2024-12-31,livechat,Can I talk with manager,undefined
3039,20090,2024-12-31,livechat,cashout****,undefined
3040,19428,2024-12-31,livechat,So if they would of looked on my original account that's where I was told to make new account,account_issue
3041,386,2024-12-31,telegram,How come it says it's active  and .y wallet doesn't show it and it keeps saying out of funds,money_issue
3042,19512,2024-12-31,livechat,I haven't even played oh yet ?,game_issue
3043,20425,2024-12-31,livechat,"also, what active bonus do I have because it's not allowing me to play it",money_issue game_issue
3044,19774,2024-12-31,livechat,ok so will your head,undefined
3045,12342,2024-12-31,livechat,I don't even see 3.93 on there more than once which if ur saying that what I told you didn't happen that it was reflecting just fine then u would see 3.93 once. Then a handful of bets and then my balance go back to 3.93 coincidently,undefined
3046,12597,2024-12-31,livechat,Am I not explaining myself good enough,game_issue
3047,19855,2024-12-31,livechat,This is fucking stupid.. you guys resort to this shit?? Thinking of I'm so stupid I'ma spend my real money to maybe potentially get few $ in the game .,money_issue game_issue
3048,12344,2024-12-31,livechat,From ur experience,undefined
3049,12944,2024-12-31,livechat,It never processed into ur history . No record of what I'm explaining to u,undefined
3050,12238,2024-12-31,livechat,What do we do about this,undefined
3051,12577,2024-12-31,livechat,Yea no that's not correct,undefined
3052,13008,2024-12-31,livechat,So I'm just shit outta luck or what is the next step lisa?,undefined
3053,20420,2024-12-31,livechat,You sent my withdrawals to the wrong address,undefined
3054,20007,2024-12-31,livechat,Hi ich habe per Sofortüberweisung Geld eingezahlt welches aber nicht eingegangen ist. Können Sie dies bitte prüfen?,undefined
3055,3082,2024-12-31,livechat,this is ratchet,undefined
3056,20519,2024-12-31,livechat,Receipt for first deposit,money_issue
3057,19540,2024-12-31,livechat,Receipt for second deposit,money_issue
3058,19135,2024-12-31,livechat,Hello Milo,undefined
3059,9185,2024-12-31,livechat,So nothing,undefined
3060,374,2024-12-31,telegram,Are u high,undefined
3061,374,2024-12-31,telegram,Bunch of bullshit going on,undefined
3062,19493,2024-12-31,livechat,Hello Iade a deposit that confirmed and it's not. Showing in my account,money_issue account_issue
3063,20072,2024-12-31,livechat,I'm looking for a no kyc casino if I only deposit crypto here do I need to provide kyc stuff ? I just had a horrible experience with a casino holding my winnings i provided everything the asked for even a Notarized ID and still nothing it's been months:(,money_issue
3064,19543,2024-12-31,livechat,Minimum withdrawal fee increases every time,spin_issue
3065,374,2024-12-31,telegram,Also 4 hours ago I was betting 4 $ a hand and I was bumped offline. It took me an hour to get back online and I should have gonebmedistelubuu to o the bonus I was about to start when I was kicked offline.  That’s how rvetubonline. Casino works.  Instead when I went back online there was no going straight to where I left off and started my bonus spins and there were no additional money credited to my account .  Thst bonuxvwas going to be anthegete from 80 to 500 bucks instead there is no mention of a bonus explain thst please,spin_issue money_issue account_issue
3066,19734,2024-12-31,livechat,i new to using meta mask and boy oh boy,undefined
3067,19698,2024-12-31,livechat,so yes please transfer me,undefined
3068,20274,2024-12-31,livechat,I have no other account with the sight I was referred to the sight by my brother.,account_issue
3069,19228,2024-12-31,livechat,About a hosted vip,undefined
3070,20138,2024-12-31,livechat,It said it failed. It was for $80.00 it tried to recast me out for the remaining $43 i have in it,account_issue
3071,20360,2025-01-01,livechat,It shows 0 which would be incorrect actually,undefined
3072,20213,2025-01-01,livechat,Is that what you’re fucking saying?,undefined
3073,19351,2025-01-01,livechat,and there i gamble and win,undefined
3074,20621,2025-01-01,livechat,I got a email saying I had 20 free spins,spin_issue account_issue
3075,20469,2025-01-01,livechat,This is what I'm referring to,undefined
3076,29,2025-01-01,telegram,So that adress is my solana wallet it doesnt work,undefined
3077,969,2025-01-01,telegram,Got kicked off game and lost my 9 spins,spin_issue game_issue
3078,20016,2025-01-01,livechat,It’s through the exchange,undefined
3079,29,2025-01-01,telegram,Ok i try solana on moonpay it doeabt work,undefined
3080,29,2025-01-01,telegram,Ok thats weird so when I deposit no issue,money_issue
3081,29,2025-01-01,telegram,Solana on coinbase doesnt either,undefined
3082,19465,2025-01-01,livechat,is a rude fucker,undefined
3083,149,2025-01-01,livechat,just curious why that line is blank,undefined
3084,19550,2025-01-01,livechat,Are you able to correct my rating to I was only rating YOUR customer service and not the casino's support employees as a whole?,undefined
3085,20153,2025-01-01,livechat,"I have multiple emails and unintentionally created a second account… which I have not used, and I believe my husband sent bitcoins to the incorrect one",money_issue account_issue
3086,15395,2025-01-01,livechat,Then how do I collect the $$ from it,undefined
3087,20129,2025-01-01,livechat,I CANCELLED 435 and not 99,undefined
3088,175,2025-01-01,livechat,Ya my account is locked,account_issue
3089,20012,2025-01-01,livechat,I’ve only deposited one time and you guys take my money. Are you effing kidding me?,money_issue
3090,19476,2025-01-01,livechat,but cant activate it can you help me?,undefined
3091,19960,2025-01-01,livechat,I did. And I will do it again now.,undefined
3092,29,2025-01-01,telegram,Thank you,undefined
3093,19394,2025-01-01,livechat,I don't know how to screen record,undefined
3094,6949,2025-01-01,livechat,Hey why isy account suspended,account_issue
3095,20118,2025-01-01,livechat,and level up really slow i got 21%,undefined
3096,19354,2025-01-01,livechat,"no i have no bunus and it says that \"".Wagering amounts will be turned into points and shown on this page.\""",money_issue account_issue
3097,324,2025-01-01,telegram,Hello I deposit money 70euros and i didn't got my bonus mania spins,spin_issue money_issue
3098,19951,2025-01-01,livechat,So what if I enter race and don’t win do I get to keep any of the money,money_issue
3099,20295,2025-01-01,livechat,ok moment please,undefined
3100,19625,2025-01-01,livechat,Yeah I don't see them,undefined
3101,20326,2025-01-01,livechat,"No i don't want it withing \""seven days\"" that is beyond inconvenient",undefined
3102,20369,2025-01-01,livechat,\nAnd you guys have always been really fast with me so I don’t understand what’s going on now but it’s really inconvenient at this moment,undefined
3103,19678,2025-01-01,livechat,The second withdrawal did not go through,undefined
3104,6777,2025-01-01,livechat,If u say here we match ur deposit of 20.98 making it 41 now take this 41 which technicality would be 20.98 but since y'allatched I had to wager 41*40 which was like 835 in which if u go look I had already did that,spin_issue money_issue
3105,19999,2025-01-01,livechat,Hi I deposited some Bitcoin and it's not on there can you give me something to help me,money_issue
3106,20711,2025-01-01,livechat,"No interest in crypto.  But yeah,  that sucks.  I thought you receiving the payment would be proof enough lol",undefined
3107,20562,2025-01-01,livechat,I used Bitcoin,money_issue
3108,19598,2025-01-01,livechat,Why can't I make a deposit? I click the confirm button and it just keeps reloading the confirm button,money_issue
3109,18453,2025-01-01,livechat,I have made a couple deposits that I thought were supposed to be awarded free spins.,spin_issue money_issue
3110,18470,2025-01-01,livechat,"If I make a deposit with this selection of a $100, do I get free spins? And the bonus mania spins?",spin_issue money_issue
3111,1315,2025-01-01,livechat,Where is it,undefined
3112,18723,2025-01-01,livechat,and to argue over sum I know i am not lieing about is shitty,undefined
3113,19306,2025-01-01,livechat,look man I know for a fact I won 3 of the jackpot mania jackpots I was excited and showed some buddy's i was with so I know I wasn't crazy,game_issue
3114,19420,2025-01-01,livechat,I didn’t even get compensated a bonus for the inconvenience nothing,money_issue
3115,19741,2025-01-01,livechat,the bonus thing kind of confuses me,money_issue
3116,20489,2025-01-01,livechat,i m asking for the reason lol,undefined
3117,193,2025-01-01,telegram,OK so a couple nights ago I was in a bonus and was kicked out but the bonus never finished,money_issue
3118,16348,2025-01-01,livechat,Have a wonderful rest of your day,undefined
3119,16703,2025-01-01,livechat,I made two deposits and one of them is not showing up so I'm missing some money,money_issue
3120,8234,2025-01-01,livechat,They DID NOT expire. ONE IS MISSING,money_issue
3121,14389,2025-01-01,livechat,No thanks DOnr I’ll find another casino,money_issue
3122,8482,2025-01-01,livechat,need talk real person,undefined
3123,19688,2025-01-01,livechat,"i’m not used to applying deposit codes on any of my deposits. I’ve made many deposits with you guys, but I very rarely entered deposit code and I think that’s where I screwed up so I’m kind of just asking for a little bit of consideration here because I make a lot of business I spend a lot of money with you guys and I refer a lot of people to you guys all the timeand so like I’m a good customer and I’m hoping maybe you could make an exception this time",money_issue
3124,20387,2025-01-01,livechat,can you help me with my missing deposit,money_issue
